団体コード,団体名,2016-03-31,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31,2023-03-31,2024-03-31
232149,愛知県蒲郡市,,81,82.5,82.7,85.1,85.9,77.9,80.2,82.2
232157,愛知県犬山市,49.3,51.3,53.1,55.3,57.3,57,56.8,60.8,63.2
232165,愛知県常滑市,,92.3,94.2,96.1,98.1,100,100,,
232173,愛知県江南市,58.6,62.7,72.3,76.1,78.4,83.6,86.6,88.9,12.3
232190,愛知県小牧市,74,78,80,82,84,9.9,11.9,4,6
232203,愛知県稲沢市,29,31,33,35,37,38.7,40.8,42.5,44.2
232211,愛知県新城市,,59.4,59.7,61.9,63.9,65.9,67.9,70.3,70.4
232220,愛知県東海市,60.6,62,63.9,47.9,49,51.5,53.7,49.2,51.7
232238,愛知県大府市,,,,,,,,,
232246,愛知県知多市,72,74,76,78,80,81.4,82.8,83.2,79.8
232254,愛知県知立市,,55.9,58.2,59.4,60.8,63.1,65.6,68.1,70.5
232262,愛知県尾張旭市,,69.8,71.8,73.9,75.9,77.9,80,82,84.1
232271,愛知県高浜市,,73.6,75.7,77.9,80,82.1,84.2,86.2,88.2
232289,愛知県岩倉市,,66.4,68.8,71.1,73.4,75.7,77.7,80.1,82.6
232297,愛知県豊明市,,61.1,63.3,65.4,67.4,69.5,71.6,52.4,65.9
232301,愛知県日進市,17.4,19.6,21.8,24,26.1,28.3,30.5,32.7,34.9
232319,愛知県田原市,32,32,34,36,38,39.6,41.7,43.8,45.3
232327,愛知県愛西市,,54.1,56.3,58.4,60.4,54,56,47,49.8
232335,愛知県清須市,42.2,30.4,30.4,36,38.8,40.8,43.1,47.1,46.7
232343,愛知県北名古屋市,,50.7,52.7,53.8,55.8,56.7,59.2,61.4,63.6
232351,愛知県弥富市,59.4,63.1,65,67,69,70.9,72.9,74.8,76.7
232360,愛知県みよし市,,3.9,7.5,,,,21.8,25.4,29
232378,愛知県あま市,,48.4,50.6,52.8,55,57.2,59.4,61.6,63.8
232386,愛知県長久手市,44,48,50,52,54,55.1,57.3,59.3,61.5
233021,愛知県東郷町,66,66.5,68.6,70.7,72.3,74.4,76.5,78.4,78.4
233421,愛知県豊山町,,,,,,,,,
233617,愛知県大口町,,76,,43.8,45.9,48,43.8,51.5,59.4
233625,愛知県扶桑町,56.3,58.3,60.4,,58.8,61,63.7,64.4,67.1
234249,愛知県大治町,,,,,,,,,
234257,愛知県蟹江町,35.9,37.9,40,42,44,46.1,48.1,50.1,45.8
234273,愛知県飛島村,,44,44,46,48,50,52,54,56
234419,愛知県阿久比町,66,66.2,68.4,70.6,72.7,74.9,77,79.2,76.9
234427,愛知県東浦町,,52,54,54.7,56.7,58.5,58.2,60.1,62
234451,愛知県南知多町,,,,,,,,,
234460,愛知県美浜町,,40.3,43,45.7,48.4,51.1,53.8,56.5,59.4
234478,愛知県武豊町,58.6,60.3,62.5,64.2,66.4,68.6,70.9,73.2,74.4
235016,愛知県幸田町,,41.7,43.7,45.8,47.1,47.7,49.3,54,54
235610,愛知県設楽町,,,,,,,,,
235628,愛知県東栄町,,,,,,,,,
235636,愛知県豊根村,,,,,,,,,
242012,三重県津市,,61.2,63.7,68.2,70.4,65.1,66.4,64.8,67.4
242021,三重県四日市市,85.7,87.8,86.9,89,90,90.3,91.1,91.9,85.5
242039,三重県伊勢市,39.2,41.4,43.5,45.6,47.6,49.7,51.8,53.9,55.8
242047,三重県松阪市,,47.9,24.2,26.4,28.4,30.4,32.5,34.6,36.7
242055,三重県桑名市,42.4,41.2,44.2,47.2,50.2,53.1,54.1,57.9,59.7
242071,三重県鈴鹿市,,65.8,67.9,69.9,71.9,73.8,73.8,75,76.8
242080,三重県名張市,,59.5,61.3,63.3,65.4,62.6,65,63.3,
242098,三重県尾鷲市,,72,73.2,75.4,77.3,78.9,81.2,82.9,85.2
242101,三重県亀山市,,81.8,83.9,84.5,84.5,84.5,92.9,96.3,10.2
242110,三重県鳥羽市,54,56,54,60,62,64,66,68,70
242128,三重県熊野市,,,,,,,,22,28
242144,三重県いなべ市,,56.7,58.7,58.5,60.6,61.4,71.8,74.4,76.5
242152,三重県志摩市,,44,46,48,34.7,37.3,39.8,42.3,44.8
242161,三重県伊賀市,62,64,66,68,70,72,74,76,78
243035,三重県木曽岬町,,,0,2,4,6,8,10,12
243248,三重県東員町,54,56,58,60,62,64,66,68,70
243418,三重県菰野町,16.4,18.3,20.4,22.4,24.4,26.4,28.4,30.4,
243434,三重県朝日町,35.7,35.7,41.7,43.7,45.7,47.7,49.7,51.7,53.7
243442,三重県川越町,,,,,,,,,
244414,三重県多気町,28.2,30.4,32.5,34.5,36.6,38.6,40.6,42.6,44.6
244422,三重県明和町,50,52,54,56,58,57.9,62,64,66
244431,三重県大台町,35.9,38.8,41.4,44,46.6,49.2,51.8,54.4,57
244619,三重県玉城町,,,,,,,,,
244708,三重県度会町,,,,,,,,,
244716,三重県大紀町,,,,,,,,,
244724,三重県南伊勢町,,,,,,,,,
245437,三重県紀北町,,,,,,,,,
245615,三重県御浜町,,,,,,,,,
245623,三重県紀宝町,59.4,64.8,67.5,70.2,72.9,35.8,38.6,42.4,43.1
252018,滋賀県大津市,,61.1,63.3,65.5,67.6,69.8,72,74.1,75
252026,滋賀県彦根市,,,,,,,,,
252034,滋賀県長浜市,51.7,54.1,56.1,58.5,34.9,37.4,40.6,43.8,44.5
252042,滋賀県近江八幡市,,42,44,46,48,50,52,54,56
252069,滋賀県草津市,,47,47.4,46.5,48.5,49.9,51.2,52.6,54
252077,滋賀県守山市,56.3,58.3,60.3,9.5,4,8.1,12.1,16.1,19.9
252085,滋賀県栗東市,59.6,61.7,61.3,63.2,59.8,61.9,63.9,64.9,67.4
252093,滋賀県甲賀市,41.1,43.3,45.4,47.6,49.7,51.9,54,56.2,58.3
252107,滋賀県野洲市,,32.1,34.2,36.4,38.5,40.6,42.7,44.8,47
252115,滋賀県湖南市,53.2,54.6,56.6,58.6,60.6,60.7,62.7,64.7,66.7
252123,滋賀県高島市,36.7,38.7,40.8,41.7,44.8,46.8,48.8,50.8,52.9
252131,滋賀県東近江市,,53.7,,,,,,,
252140,滋賀県米原市,37.4,39.6,40.9,43.2,45.4,47.7,49.9,48.6,51.3
253839,滋賀県日野町,,39.1,39.9,41.7,43.5,45.5,47.6,48.7,49.2
253847,滋賀県竜王町,32,34,36,38,40,42,44,46,48
254258,滋賀県愛荘町,,,36.5,38.5,40.5,42.5,43.1,45.2,47.3
254410,滋賀県豊郷町,,,,,,,,,
254428,滋賀県甲良町,,46.5,,,,63.3,67.5,71.7,75.7
254436,滋賀県多賀町,34,,37.3,39.4,41.4,43.5,45.6,47,49.7
261009,京都府京都市,,,51.1,53.2,55.2,57.3,59.3,61.3,63.4
262013,京都府福知山市,6,6,8,10.1,12.1,14.1,16.1,18.1,19.4
262021,京都府舞鶴市,,54.1,56.3,58.4,60.9,63.2,65.4,67.5,69.6
262030,京都府綾部市,22.8,63.7,65.8,67.9,70,72.1,74.3,76.4,0
262048,京都府宇治市,,57.8,58.4,60.4,62.4,64.4,66.4,68.4,70.4
262056,京都府宮津市,92,94,96,98,,,,,
262064,京都府亀岡市,49.2,49.2,51.2,53.3,55.3,57.4,59.5,61.5,63.6
262072,京都府城陽市,42,44,0,2,4,6,8,10,12
262081,京都府向日市,,66.2,66.2,69.1,68.7,70.7,72.9,75.1,77.4
262099,京都府長岡京市,58,60,62,64,63.6,65.6,67.6,69.6,71.6
262102,京都府八幡市,69.9,44.2,44.2,47.3,50.4,53.5,56.7,,
262111,京都府京田辺市,48,49.8,51.9,53.7,55.8,57.8,59.9,61.9,64
262129,京都府京丹後市,36.7,38.7,40.7,42.7,44.7,42.6,45,47.5,49.9
262137,京都府南丹市,35.1,40,42,44,46,48,50,52,54
262145,京都府木津川市,,50,50.1,52.2,54.1,55.3,57.1,59.2,55.5
263036,京都府大山崎町,,,,,,,,,
263222,京都府久御山町,32,34,36,38,40,44,44,48,48
263435,京都府井手町,48.4,50.6,52.8,55,57.2,59.4,61.6,63.8,0
263443,京都府宇治田原町,44,46,48.1,50.3,52,53,55.3,57.7,60.1
263648,京都府笠置町,,,,,,,,,
263656,京都府和束町,,,,,,,,,
263664,京都府精華町,48.8,50.6,52.4,54.1,55.9,57.6,58.9,60.3,61.7
263672,京都府南山城村,,,,,,,,,
264075,京都府京丹波町,,,,,,,,,20.4
264636,京都府伊根町,,,,,,,,,
264652,京都府与謝野町,52.6,57.9,59.2,59.8,63.1,64.6,66,67.4,68.8
271004,大阪府大阪市,38.5,40.5,42.6,44.6,46.6,48.7,50.5,52.5,53
271403,大阪府堺市,52.2,54.2,56.3,58.3,60.4,62.5,64.1,65.7,67.4
272027,大阪府岸和田市,,92.4,94.6,96.8,99,100,99.3,96.9,97
272035,大阪府豊中市,,45.7,47.1,49,53.6,52.1,53.5,47,48.1
272043,大阪府池田市,,74,76.1,78.3,80.4,82.6,84.7,86.8,88.9
272051,大阪府吹田市,33.3,35.5,37.7,40,42.2,34.2,36,37.1,40.5
272060,大阪府泉大津市,,66.2,70.2,72.2,74.2,76.2,26.9,30,33
272078,大阪府高槻市,,,,,,43.5,45.8,50.2,50.2
272086,大阪府貝塚市,,55.8,62,64,65.7,68,64.1,66.1,68.1
272094,大阪府守口市,,,,,,49.6,51.9,54.2,55.2
272108,大阪府枚方市,48,52.3,54.2,51.3,48.9,50,52.3,53.4,55.4
272116,大阪府茨木市,,47.6,49.6,50.6,52.4,54.5,55.7,57.4,59.5
272124,大阪府八尾市,,21.3,23.3,25.4,27.5,29.5,31.4,33.5,34.5
272132,大阪府泉佐野市,,46.2,,,,,,,
272141,大阪府富田林市,73.1,75,77.1,79.1,81.2,82.3,84.3,74.9,70.4
272159,大阪府寝屋川市,60.1,60.9,63.4,64.5,66.2,67.9,36.8,31.8,33.9
272167,大阪府河内長野市,30.8,33,35.2,37.4,39.6,41.8,44,46.2,48.4
272175,大阪府松原市,,70.3,72.3,74.3,22.3,15.9,16.1,19,22.5
272183,大阪府大東市,52.8,54.5,60.5,62,63.5,65,66.4,67.8,68.6
272191,大阪府和泉市,,20.1,22.5,25,27.4,29.9,32.4,34.8,37.3
272205,大阪府箕面市,,47.2,,,,,,,
272213,大阪府柏原市,30,33.7,35.7,38.4,40.4,42.4,44.4,46.4,48.3
272221,大阪府羽曳野市,38.2,41.5,43.7,45.8,47.9,50.1,52.2,54.4,56.5
272230,大阪府門真市,66.4,68.5,70.6,71.8,74,76,78.1,80.2,82.3
272248,大阪府摂津市,,56.1,58.1,60.1,62.1,64.1,66.1,68.1,70.1
272256,大阪府高石市,26.8,68.5,70.6,32.8,34.8,36.8,38.8,40.8,42.8
272264,大阪府藤井寺市,69.8,71.8,,75.1,84.6,86.4,88.2,89.9,91.6
272272,大阪府東大阪市,,51.5,53.4,55.4,57.4,59.3,61.3,63.3,59.9
272281,大阪府泉南市,,72.3,74.4,76.6,78.8,81,83,85.2,87.5
272299,大阪府四條畷市,46.7,48,36.1,36.1,36.1,36.1,77,78.3,79.6
272302,大阪府交野市,56,62.5,65.1,69.3,65,67.5,66.2,68.9,71.6
272311,大阪府大阪狭山市,,54.4,56.4,58.4,60.4,62.4,64.4,66.4,67.8
272329,大阪府阪南市,,57.2,71.4,72.5,74,75.6,77.1,78.6,79.7
273015,大阪府島本町,37.4,39.4,40.7,42.8,44.9,47,49.1,51.2,53
273210,大阪府豊能町,,60.6,61.9,,64.8,67,57.1,60.3,63.4
273228,大阪府能勢町,,,,,,,,,
273414,大阪府忠岡町,68.4,70.6,71.4,74.6,75.9,78.2,80.5,82.7,76.2
273619,大阪府熊取町,,50.6,52.8,55,57.2,59.4,61.4,63.6,65.8
273627,大阪府田尻町,,,,,,,,,
273660,大阪府岬町,,,,,,,,,
273813,大阪府太子町,,22.8,26,29.1,32.3,34.3,38.5,26.5,
273821,大阪府河南町,,,,49.4,51.4,53.4,52.6,54.8,56.9
273830,大阪府千早赤阪村,,,,,,,,,
281000,兵庫県神戸市,45.2,46.6,48.6,50.6,51.5,52.5,54.6,54.4,56.6
282014,兵庫県姫路市,42.5,44.4,40.7,40,42.5,45.1,42.5,45.4,48.1
282022,兵庫県尼崎市,58,60.6,63.1,65.6,68.1,70.5,73,75.3,77.7
282031,兵庫県明石市,46.8,8.4,11.6,14.7,17.9,21,24.2,27.1,30.1
282049,兵庫県西宮市,48.1,50.1,51.9,53.6,55.5,57.4,59.6,61.6,63.5
282057,兵庫県洲本市,,41,37,39,41,42.6,43.8,46,46.9
282065,兵庫県芦屋市,,69.5,71.2,53.3,55.6,58,60.3,62.7,65.1
282073,兵庫県伊丹市,28.2,23.9,27.4,30.4,33.6,35.7,39,40.1,45.5
282081,兵庫県相生市,,71.5,64.5,66.2,67.9,69.1,70.9,72.6,74.4
282090,兵庫県豊岡市,45.9,51,51.6,52.9,55.3,57.3,61.1,63,66.3
282103,兵庫県加古川市,63.8,57.7,59.8,61.8,63.9,66,68.1,70.2,72.3
282120,兵庫県赤穂市,,69.3,72.8,77.4,81.5,86.3,91.3,40.5,42.5
282138,兵庫県西脇市,,4,6.1,10.2,10.2,12.3,14.3,16.3,18.4
282146,兵庫県宝塚市,,68,70,72,74,76,73,69.1,71.9
282154,兵庫県三木市,2.3,4.3,6.3,8.3,10.3,12.3,14.3,16.3,18.3
282162,兵庫県高砂市,,5.5,8.9,12.4,15.8,19.3,22.7,26.2,29.7
282171,兵庫県川西市,50.2,52.2,54.2,56.2,58.2,60.2,58.1,60.4,62.6
282189,兵庫県小野市,,42.3,44.3,46.3,44.5,46.8,49.1,51.2,53.3
282197,兵庫県三田市,57.1,59.6,62.1,64.2,66.7,69.3,70.6,73.2,
282201,兵庫県加西市,29.4,29.4,31.5,33.6,35.7,37.8,39.9,42,44.1
282219,兵庫県丹波篠山市,,28,30.2,32.2,34.2,36.2,37.5,39.6,41.8
282219,兵庫県丹波篠山市,,28,30.2,32.2,34.2,36.2,37.5,39.6,41.8
282219,兵庫県篠山市,,28,30.2,32.2,34.2,36.2,37.5,39.6,41.8
282219,兵庫県篠山市,,28,30.2,32.2,34.2,36.2,37.5,39.6,41.8
282227,兵庫県養父市,,,,,,,0,3.7,7.4
282235,兵庫県丹波市,32.9,35,35,35,40.5,42.2,44.3,46.4,48.6
282243,兵庫県南あわじ市,51,52.9,54.9,56.8,57.6,,56.4,,
282251,兵庫県朝来市,,37,39,41,43,45,46.9,48.9,50.9
282260,兵庫県淡路市,,45.8,47.8,50.2,51.8,19.3,55.8,57.8,59.8
282278,兵庫県宍粟市,54,56,58,60,62,64,66,68,70
282286,兵庫県加東市,44,45.9,47.2,48.7,46.5,47.5,47.9,49,50.9
282294,兵庫県たつの市,,49,51.6,53.6,51.6,53.6,55.7,57.4,59.4
283011,兵庫県猪名川町,,46.2,48.4,50.7,52.8,55.1,57.3,58.7,61.1
283657,兵庫県多可町,,74,76,78,80,82,84,86,88
283819,兵庫県稲美町,,48.8,48.8,50.8,52.8,,58.8,60.8,62.3
283827,兵庫県播磨町,,,,66.7,68.7,70.8,69.9,72.2,71.5
284424,兵庫県市川町,,37.6,39.8,42,44.2,40.5,43.1,45.6,48.3
284432,兵庫県福崎町,,24,26,28,30,32,34,36,
284467,兵庫県神河町,,,,,,,,,
284645,兵庫県太子町,,66,63.4,63.8,65.9,68,68.8,70.8,72.3
284815,兵庫県上郡町,,68,67.1,69.5,71.9,74.4,75.1,77.6,80.1
285013,兵庫県佐用町,,35.2,37.4,39.6,41.8,44,46.2,48.4,50.6
285854,兵庫県香美町,,,,,,,,,
285862,兵庫県新温泉町,,,,,54.5,45.4,48.3,47.4,50.5
292010,奈良県奈良市,65.4,65.2,61.7,63.5,65.3,67.4,68.3,70.5,65.6
292028,奈良県大和高田市,,56.6,57.8,60,59.9,64.2,66.2,68.3,68.5
292036,奈良県大和郡山市,,33,36.9,39,41.2,43.3,31.3,50.6,55.2
292044,奈良県天理市,55.3,57.3,59.2,61.2,60.2,69.1,71,72.8,74.7
292052,奈良県橿原市,42.7,46.3,48.5,50.7,53,53.1,55.5,57.7,60.1
292061,奈良県桜井市,,40.1,42.4,44.6,55.5,57.3,58.9,60.5,62.1
292079,奈良県五條市,74,78.2,80.2,82.2,84.2,86.2,88.2,90.2,92.2
292087,奈良県御所市,43.2,45.2,47.2,49.2,51.2,33.4,28.5,31.3,34.2
292095,奈良県生駒市,,40.6,57.8,57.3,58.2,63.3,65,69.1,71.4
292109,奈良県香芝市,,50.3,52.3,54.3,56.3,58.3,60.3,62.3,64.3
292117,奈良県葛城市,,49.4,51.4,53.4,55.4,57.4,59.4,61.4,63.4
292125,奈良県宇陀市,,62.8,15.2,32.8,,,39.4,41.6,75.5
293229,奈良県山添村,,,,,,,,,
293423,奈良県平群町,72.2,52.7,54.7,56.7,58.7,23.3,26.1,29,13.3
293431,奈良県三郷町,34.3,38.2,40.2,42.3,43.2,45.4,47.5,49.6,51.8
293440,奈良県斑鳩町,41,45.8,45.8,48,50,52.3,53.4,55.7,56.9
293458,奈良県安堵町,,,,,,,,,
293610,奈良県川西町,,0.6,7.3,14,20.6,27.4,34.1,40.8,47.5
293628,奈良県三宅町,,,,,,,,,
293636,奈良県田原本町,,32.4,,37.8,40.5,43.2,45.9,48.6,
293857,奈良県曽爾村,,,,,,,,,
293865,奈良県御杖村,,,,,,,,,
294012,奈良県高取町,,,,,,,,,
294021,奈良県明日香村,,41.5,74.3,74.3,74.3,74.3,90,93,96
294241,奈良県上牧町,,,,,,,,,
294250,奈良県王寺町,,,,,,,,,
294268,奈良県広陵町,48.1,47.3,47.2,50.3,52,54.1,56.3,58.4,60.4
294276,奈良県河合町,,56.8,59,61.2,63.4,65.6,67.8,70,72.2
294411,奈良県吉野町,,,,,,,,,
294420,奈良県大淀町,,44,46.2,48.4,50.6,52.8,55,57.2,59.4
294438,奈良県下市町,52,52,54,56,58,59.8,61.7,63.7,65.7
294446,奈良県黒滝村,,,,,,,,,
294462,奈良県天川村,,,,,,,,,
294471,奈良県野迫川村,,,,,,,,,
294497,奈良県十津川村,,,,,,,,,
294501,奈良県下北山村,,,,,,,,,
294519,奈良県上北山村,,,,,,,,,
294527,奈良県川上村,,,,,,,,,
294535,奈良県東吉野村,,,,,,,,,
302015,和歌山県和歌山市,82.6,83.9,84.1,85.3,43.9,46.6,49.3,50.4,53.1
302023,和歌山県海南市,79.5,82,45.2,47.5,46.2,48.9,51.5,54.1,56.7
302031,和歌山県橋本市,72.1,76.8,79.6,79,79,81.2,82.5,83,83.5
302040,和歌山県有田市,,54,0,2.3,4.6,6.8,9.1,11.4,13.7
302058,和歌山県御坊市,58,60,62,64,66,68,70,72,74
302066,和歌山県田辺市,13.4,16.1,18.8,21.5,24.2,26.9,29.5,30.8,33.5
302074,和歌山県新宮市,82,84,86,88,90,92,5.2,4.1,8.1
302082,和歌山県紀の川市,66.8,68.9,70.9,72.9,74.9,76.9,78.9,80.9,79.3
302091,和歌山県岩出市,,32.1,34.4,36.6,38.8,41.1,43.4,45.3,47.9
303046,和歌山県紀美野町,,,,,,,,,
303411,和歌山県かつらぎ町,50.8,53.4,59.2,63.4,67.6,19,59.8,,
303437,和歌山県九度山町,,,,,,,,,
303445,和歌山県高野町,,,,,,,,,
303615,和歌山県湯浅町,26,28,30,32,34,32.3,34.3,36.3,38.3
303623,和歌山県広川町,,,,,,,,,
303666,和歌山県有田川町,,23.9,26.8,29.8,28.8,31.9,35.1,38.2,41.4
303810,和歌山県美浜町,40,42,44,45.5,47.6,49,51.1,53.2,55.3
303828,和歌山県日高町,,,,,,,,,
303836,和歌山県由良町,,,,,,,,,
303909,和歌山県印南町,,,,,,,,,
303917,和歌山県みなべ町,32,46.1,46.1,50.4,49.5,51.2,49.6,51.4,51.4
303925,和歌山県日高川町,,,,,,,,,
304018,和歌山県白浜町,77.6,79.7,81.7,90.2,92.4,94.6,96.8,99,100
304042,和歌山県上富田町,,61.6,63.8,66,68.2,70.4,57.4,59.6,62
304069,和歌山県すさみ町,,,,,,,,,
304212,和歌山県那智勝浦町,72,74,76,76,80,82,84,86,88
304221,和歌山県太地町,,,,,,,,,
304247,和歌山県古座川町,,,,,,,,,
304271,和歌山県北山村,,,,,,,,,
304280,和歌山県串本町,,100,100,100,100,89.6,36.3,49.1,51.6
312011,鳥取県鳥取市,50.2,52.7,55.2,39.5,41.7,43.9,57.2,66,68.4
312029,鳥取県米子市,27.1,31.2,33.2,,37.3,39.3,41.3,43.4,45.4
312037,鳥取県倉吉市,30.8,32.9,35,37,39.1,41.1,43.2,45.1,
312045,鳥取県境港市,,,72.8,,66.2,,,,
313025,鳥取県岩美町,,84,81.7,84.8,7,10.8,14.6,18.4,22.2
313254,鳥取県若桜町,,54.6,54.6,63,67.2,71.4,75.6,79.8,83.5
313289,鳥取県智頭町,,86,88,90,92,0,2.7,5.4,8.1
313297,鳥取県八頭町,,37.8,40.5,45.9,48.6,51.3,54,56.7,59.4
313645,鳥取県三朝町,,73.1,,78.5,81.2,83.6,86,88.7,91.5
313700,鳥取県湯梨浜町,80.9,68.6,90.5,93.8,96.6,99.3,91.3,91.4,91.8
313718,鳥取県琴浦町,45.5,50.2,53,49.4,52.2,55,57.7,60.5,63.4
313726,鳥取県北栄町,,72.5,46.7,48.1,50.4,52.6,54.8,57,59.2
313840,鳥取県日吉津村,,,,,,,,,
313866,鳥取県大山町,,50.4,54.6,58.8,63,67.2,71.4,75.6,79.8
313891,鳥取県南部町,,48,56,58,60,0,4.1,14.3,18.2
313904,鳥取県伯耆町,,33.6,32,34.5,36.9,39.4,41.8,44.3,46.8
314013,鳥取県日南町,38,42,44,46,48,50,,54,56
314021,鳥取県日野町,38.9,41.9,44.8,42.3,41.8,44.5,47.1,50,52.7
314030,鳥取県江府町,,,,,,,,,
322016,島根県松江市,53.8,55.6,57.7,59.8,61.8,63.8,65.8,67.8,69.8
322024,島根県浜田市,7,9,11.1,13.1,15.2,17.2,19.3,21.3,23.3
322032,島根県出雲市,36.5,38.5,40.4,42.5,44.5,46.3,48.2,50.2,52
322041,島根県益田市,46,48,50,52,54,53.3,55.6,55.4,57.9
322059,島根県大田市,,39.3,41.5,41.5,43.8,46,48.2,50.4,52.7
322067,島根県安来市,24,26,28,30,32,34,36,38,40
322075,島根県江津市,83.8,84.9,83.9,85.1,86.3,87.5,90,90,91.2
322091,島根県雲南市,,,29.4,31.8,34.1,36.5,38.8,41.2,43.5
323438,島根県奥出雲町,,,,,,,,,
323861,島根県飯南町,,0,2.7,5.4,8,2.5,5.2,7.9,10.6
324418,島根県川本町,,56.8,58.5,62.1,63.9,63.5,65.6,67,69.1
324485,島根県美郷町,0,2,4,6,8,10,12,14,16
324493,島根県邑南町,100,100,100,100,100,99,98.1,99.2,98.5
325015,島根県津和野町,70,71.3,72.5,1.6,,9.8,13.4,17.6,21.7
325058,島根県吉賀町,,,52.4,55.1,57.8,60.5,63.2,65.9,68.6
325252,島根県海士町,,30.3,34.9,39.5,44.1,48.7,53.3,57.9,62.5
325261,島根県西ノ島町,,,0,5.4,10.7,16,21.4,26.9,32.3
325279,島根県知夫村,,,,,,,,,
325287,島根県隠岐の島町,,36.3,38.3,40.3,42.3,44.3,46,46.6,48.8
331007,岡山県岡山市,61.7,63.7,64.2,66.3,68.3,71.8,73.8,58.7,61.5
332020,岡山県倉敷市,42.5,44.6,46.7,48.9,51,53.1,55.2,57.3,59.5
332038,岡山県津山市,,47.5,50.1,52.7,55.2,57.8,60.4,62.2,64.8
332046,岡山県玉野市,84,86,2.7,10,15,20,25,30,35
332054,岡山県笠岡市,,78.4,80.5,82.6,84.7,86.9,86.7,89,91.3
332071,岡山県井原市,75.4,76.3,77.1,77.9,78.8,79.3,80.1,81,82.2
332089,岡山県総社市,53.8,57,68.7,60.1,66.5,76,71.3,73.7,75.6
332097,岡山県高梁市,,3.1,,,12.5,9.6,15.6,19.1,20.1
332101,岡山県新見市,,22.4,24.4,24.6,28.4,30.4,32.4,34.4,36.4
332119,岡山県備前市,,,68.7,70.4,72.4,74.2,76.2,78.2,80.1
332127,岡山県瀬戸内市,,5,8.1,11.2,14.3,17.3,20.4,23.5,26.5
332135,岡山県赤磐市,21.3,23.1,25.1,27.1,29.1,31.1,33.1,35,36.9
332143,岡山県真庭市,,52.8,37.9,40,43.1,45.6,48.1,42,27.4
332151,岡山県美作市,,57.4,44.3,46.2,44.3,46.3,48.3,50.2,52.2
332160,岡山県浅口市,54.6,58.7,60.7,62.7,64.7,66.7,68.7,70.7,69.3
333468,岡山県和気町,44,55.5,,100,100,55.9,57.9,59.9,61.7
334235,岡山県早島町,34,36,38,40,42,44,46,48,50
334456,岡山県里庄町,48,46.3,48.5,50.8,53.1,55.5,57.8,60.1,62.4
334618,岡山県矢掛町,34,36,38,,41.2,41.8,44.2,46.5,48.4
335860,岡山県新庄村,,,,,,,,,
336068,岡山県鏡野町,,,,33,34.9,36.9,38.9,36.5,38.3
336220,岡山県勝央町,50.4,58.8,63,67.2,71.4,75.6,79.8,84,88.2
336238,岡山県奈義町,,41.5,45.4,48,50,52,54,56,58
336432,岡山県西粟倉村,,,,,,,,,
336637,岡山県久米南町,30.5,32.5,34.5,36.5,38.5,40.4,39.5,40.4,43
336661,岡山県美咲町,31.8,36.1,38.1,40.1,40.1,45,46,48,50
336815,岡山県吉備中央町,,,,,,,,,
341002,広島県広島市,60.8,62.7,64.7,65.3,67.3,69.4,71.5,73.6,
342025,広島県呉市,,49.5,52.1,54.6,57.2,59.7,60.8,63.4,65.4
342033,広島県竹原市,86,61.3,0,2,4,6,8,10,12
342041,広島県三原市,53.7,66.5,59.6,61.6,64.5,14.4,17.7,21.1,24.4
342050,広島県尾道市,53.4,50.8,52.6,54.9,57,58.9,61,63.1,65.1
342076,広島県福山市,,25.3,29,30.6,32.8,34.7,36.8,38.8,40.8
342084,広島県府中市,46,48,50,52,53.8,55.8,57.8,59.7,61.7
342092,広島県三次市,,43.1,45.7,47.9,41,37,39.3,42,44.5
342106,広島県庄原市,60.8,60.8,62.5,64.1,65.7,67.4,69,70.6,69.3
342114,広島県大竹市,51.8,48.3,49,51.9,54.7,57.6,60.4,63.3,
342122,広島県東広島市,,46,48,50,50,54,55.1,56.6,58.7
342131,広島県廿日市市,,41.5,43.4,45.4,47.4,49.4,51.4,13,14.7
342149,広島県安芸高田市,27.5,29.6,31.7,25.7,32.2,34.6,36.4,38.8,38.6
342157,広島県江田島市,,,44.8,46.9,48.5,49.8,52.1,54.3,56.6
343021,広島県府中町,,20,22,24,26,28,30,32,
343048,広島県海田町,54.5,54.4,59.2,61.5,63.9,65.9,68.3,70.4,72.5
343072,広島県熊野町,,37.4,40.8,44.2,46.9,50.3,52.7,55.5,59
343099,広島県坂町,29.7,32.4,35.1,37.8,40.5,43.2,45.9,48.6,51.3
343684,広島県安芸太田町,,,,,,,,,
343692,広島県北広島町,48.1,51.9,54,39.2,42.3,45.4,48.4,51.5,54.7
344311,広島県大崎上島町,,,,,,,,,
344621,広島県世羅町,99.8,99.8,99.9,99.9,99.9,100,100,100,100
345458,広島県神石高原町,94,96,98,100,100,100,99.3,99.3,92.3
352012,山口県下関市,,32.3,34.8,37.2,39.6,42.6,44.5,47.5,46.9
352021,山口県宇部市,33.6,39.6,35.1,37.1,25.8,27.8,29.8,53.6,55.6
352039,山口県山口市,21.5,23.4,25.7,27.8,29.8,31.9,33.8,35.9,37.9
352047,山口県萩市,13.8,13.7,15.8,18,20.1,22.3,24.4,26.6,28.7
352063,山口県防府市,,20,22,24,24.7,28,30,32,34
352071,山口県下松市,10.8,13.5,16.2,18.9,21.6,24.3,27,29.7,32.4
352080,山口県岩国市,,50.2,52.2,54.1,55.7,57.7,59.6,63.3,63.1
